county_ansi,year,pcp_win,pcp_prevND,tmin04,tmin05,tmin09,tmin10,tmax07,tmax08,tmax_jja,pdsi06,pdsi07,pdsi08,pdsi_jja,pdsi_may,zndx07,zndx08,zndx_jja
003,1899,2.2800000000000002,1.37,32.4,44.6,44.5,37.4,85.2,81.2,81.2,-0.14,-0.74,-0.41,-0.43,-0.38,-1.86,0.77,-0.16
003,1900,2.5200000000000005,1.58,36.8,44.9,49.3,45.1,81.4,85.6,82.93333333333332,-3.18,0.64,0.72,-0.6066666666666667,-2.09,1.93,0.42,-0.5200000000000001
003,1901,1.57,1.3199999999999998,35.2,45.2,46.5,36.5,87.4,83.3,83.13333333333334,-1.12,-1.55,-2.53,-1.7333333333333332,-1.59,-1.64,-3.41,-1.3766666666666667
003,1902,2.2300000000000004,1.46,30.1,47.9,44.5,35.2,81.9,76.4,77.63333333333334,-0.45,1.57,1.55,0.89,0.34,4.72,0.43,1.2633333333333332
003,1903,3.12,4.300000000000001,32.6,46.4,45.6,35.6,78.8,74.0,76.23333333333333,2.77,3.94,4.32,3.676666666666667,3.93,4.35,2.37,1.4866666666666666
003,1904,2.54,1.19,28.9,43.0,47.4,38.0,77.7,75.7,76.10000000000001,3.04,3.46,3.83,3.4433333333333334,3.2,2.2,2.18,1.626666666666667
003,1905,1.7399999999999998,0.52,31.4,41.9,51.7,34.6,79.0,80.0,77.76666666666667,3.24,3.48,4.04,3.5866666666666673,2.31,1.72,2.76,2.663333333333333
003,1906,1.9500000000000002,2.96,37.3,43.9,52.2,36.6,80.6,79.8,78.63333333333333,3.82,3.3,2.58,3.233333333333333,4.33,-0.4,-1.14,-0.5766666666666667
003,1907,3.5900000000000003,3.37,25.3,35.3,48.1,35.1,81.3,79.2,78.8,2.31,1.98,2.29,2.1933333333333334,2.24,-0.27,1.53,0.7233333333333333
003,1908,2.51,1.56,34.0,44.8,52.7,39.1,82.1,78.4,77.86666666666666,4.24,-0.15,-1.23,0.9533333333333333,3.64,-0.44,-3.3,-0.27333333333333326
003,1909,4.2,1.92,27.4,42.7,48.1,37.2,81.5,82.5,80.43333333333334,-0.34,-0.11,-0.48,-0.31,-0.22,0.59,-1.16,-0.3333333333333333
