state,state_ansi,county,county_ansi,ag_district,ag_district_code,year,acres_harvested,acres_planted,production_bu,yield_bu_ac,is_county_estimate
MINNESOTA,27,DAKOTA,037,SOUTHEAST,90,2012,43800.0,44400.0,1938000.0,44.2,1
MINNESOTA,27,DAKOTA,037,SOUTHEAST,90,2013,42200.0,42600.0,1638000.0,38.8,1
MINNESOTA,27,DAKOTA,037,SOUTHEAST,90,2014,44000.0,44400.0,2033000.0,46.2,1
MINNESOTA,27,DAKOTA,037,SOUTHEAST,90,2015,47300.0,47800.0,2550000.0,53.9,1
MINNESOTA,27,DAKOTA,037,SOUTHEAST,90,2016,48000.0,48300.0,2796000.0,58.3,1
MINNESOTA,27,DAKOTA,037,SOUTHEAST,90,2017,53400.0,53800.0,2801000.0,52.5,1
MINNESOTA,27,DAKOTA,037,SOUTHEAST,90,2018,48500.0,49000.0,2514000.0,51.8,1
MINNESOTA,27,DAKOTA,037,SOUTHEAST,90,2020,42500.0,42900.0,2308000.0,54.3,1
MINNESOTA,27,DAKOTA,037,SOUTHEAST,90,2021,46600.0,47000.0,2554000.0,54.8,1
MINNESOTA,27,DAKOTA,037,SOUTHEAST,90,2022,47100.0,47500.0,2609000.0,55.4,1
MINNESOTA,27,DAKOTA,037,SOUTHEAST,90,2023,44900.0,45300.0,2223000.0,49.5,1
MINNESOTA,27,DAKOTA,037,SOUTHEAST,90,2024,43700.0,44100.0,2482000.0,56.8,1
MINNESOTA,27,DAKOTA,037,SOUTHEAST,90,2025,42000.0,42500.0,2453000.0,58.4,1
MINNESOTA,27,DODGE,039,SOUTHEAST,90,1980,65700.0,65900.0,2392900.0,36.0,1
MINNESOTA,27,DODGE,039,SOUTHEAST,90,1981,62700.0,63200.0,2257200.0,36.0,1
MINNESOTA,27,DODGE,039,SOUTHEAST,90,1982,68700.0,72000.0,2198400.0,30.5,1
MINNESOTA,27,DODGE,039,SOUTHEAST,90,1983,63500.0,63800.0,2222500.0,35.0,1
MINNESOTA,27,DODGE,039,SOUTHEAST,90,1984,64400.0,64700.0,2125200.0,33.0,1
MINNESOTA,27,DODGE,039,SOUTHEAST,90,1985,62600.0,64400.0,1815400.0,29.0,1
MINNESOTA,27,DODGE,039,SOUTHEAST,90,1986,58300.0,59100.0,2157100.0,37.0,1
MINNESOTA,27,DODGE,039,SOUTHEAST,90,1987,62700.0,63400.0,2633400.0,42.0,1
MINNESOTA,27,DODGE,039,SOUTHEAST,90,1988,67300.0,68100.0,2220900.0,33.0,1
MINNESOTA,27,DODGE,039,SOUTHEAST,90,1989,68400.0,69000.0,2667600.0,39.0,1
MINNESOTA,27,DODGE,039,SOUTHEAST,90,1990,61700.0,64300.0,2159500.0,35.0,1
MINNESOTA,27,DODGE,039,SOUTHEAST,90,1991,73200.0,74600.0,2562000.0,35.0,1
MINNESOTA,27,DODGE,039,SOUTHEAST,90,1992,74300.0,75700.0,2451900.0,33.0,1
MINNESOTA,27,DODGE,039,SOUTHEAST,90,1993,76500.0,78400.0,1683000.0,22.0,1
MINNESOTA,27,DODGE,039,SOUTHEAST,90,1994,80200.0,80800.0,3448600.0,43.0,1
MINNESOTA,27,DODGE,039,SOUTHEAST,90,1995,79600.0,80800.0,3741200.0,47.0,1
MINNESOTA,27,DODGE,039,SOUTHEAST,90,1996,82400.0,83700.0,3213600.0,39.0,1
MINNESOTA,27,DODGE,039,SOUTHEAST,90,1997,88100.0,88900.0,3788300.0,43.0,1
MINNESOTA,27,DODGE,039,SOUTHEAST,90,1998,90400.0,91300.0,4339200.0,48.0,1
MINNESOTA,27,DODGE,039,SOUTHEAST,90,1999,92800.0,93800.0,4083200.0,44.0,1
MINNESOTA,27,DODGE,039,SOUTHEAST,90,2000,93600.0,94900.0,4399200.0,47.0,1
MINNESOTA,27,DODGE,039,SOUTHEAST,90,2001,99100.0,100100.0,4162200.0,42.0,1
MINNESOTA,27,DODGE,039,SOUTHEAST,90,2002,91600.0,92500.0,4763200.0,52.0,1
MINNESOTA,27,DODGE,039,SOUTHEAST,90,2003,93800.0,94300.0,3095400.0,33.0,1
MINNESOTA,27,DODGE,039,SOUTHEAST,90,2004,91400.0,91800.0,3747400.0,41.0,1
MINNESOTA,27,DODGE,039,SOUTHEAST,90,2005,90900.0,92100.0,4908600.0,54.0,1
MINNESOTA,27,DODGE,039,SOUTHEAST,90,2006,92800.0,93900.0,4918400.0,53.0,1
MINNESOTA,27,DODGE,039,SOUTHEAST,90,2007,81700.0,82200.0,4166700.0,51.0,1
MINNESOTA,27,DODGE,039,SOUTHEAST,90,2008,85300.0,86000.0,3442100.0,40.5,1
MINNESOTA,27,DODGE,039,SOUTHEAST,90,2009,87700.0,88600.0,3871000.0,44.0,1
MINNESOTA,27,DODGE,039,SOUTHEAST,90,2010,88000.0,88600.0,4568000.0,51.9,1
MINNESOTA,27,DODGE,039,SOUTHEAST,90,2011,83400.0,83900.0,4032000.0,48.3,1
MINNESOTA,27,DODGE,039,SOUTHEAST,90,2012,77400.0,77900.0,4198000.0,54.2,1
MINNESOTA,27,DODGE,039,SOUTHEAST,90,2013,71700.0,72300.0,3373000.0,47.0,1
MINNESOTA,27,DODGE,039,SOUTHEAST,90,2014,76000.0,76400.0,3911000.0,51.5,1
MINNESOTA,27,DODGE,039,SOUTHEAST,90,2015,93100.0,93800.0,5640000.0,60.6,1
MINNESOTA,27,DODGE,039,SOUTHEAST,90,2016,82100.0,82700.0,4823000.0,58.7,1
MINNESOTA,27,DODGE,039,SOUTHEAST,90,2017,93800.0,94400.0,5146000.0,54.9,1
MINNESOTA,27,DODGE,039,SOUTHEAST,90,2018,87900.0,88600.0,5043000.0,57.4,1
MINNESOTA,27,DODGE,039,SOUTHEAST,90,2019,87400.0,88000.0,4255000.0,48.7,1
MINNESOTA,27,DODGE,039,SOUTHEAST,90,2020,87300.0,88000.0,5238000.0,60.0,1
MINNESOTA,27,DODGE,039,SOUTHEAST,90,2021,90100.0,90900.0,5415000.0,60.1,1
MINNESOTA,27,DODGE,039,SOUTHEAST,90,2022,86500.0,87200.0,5354000.0,61.9,1
MINNESOTA,27,DODGE,039,SOUTHEAST,90,2023,89300.0,90200.0,4563000.0,51.1,1
MINNESOTA,27,DODGE,039,SOUTHEAST,90,2024,87100.0,87900.0,4721000.0,54.2,1
MINNESOTA,27,DODGE,039,SOUTHEAST,90,2025,84500.0,85400.0,5391000.0,63.8,1
MINNESOTA,27,DOUGLAS,041,WEST CENTRAL,40,1980,28300.0,28400.0,612900.0,22.0,1
MINNESOTA,27,DOUGLAS,041,WEST CENTRAL,40,1981,25700.0,26100.0,616800.0,24.0,1
MINNESOTA,27,DOUGLAS,041,WEST CENTRAL,40,1982,27400.0,27800.0,849400.0,30.6,1
MINNESOTA,27,DOUGLAS,041,WEST CENTRAL,40,1983,26700.0,26800.0,854400.0,31.9,1
MINNESOTA,27,DOUGLAS,041,WEST CENTRAL,40,1984,33400.0,34200.0,968600.0,29.0,1
MINNESOTA,27,DOUGLAS,041,WEST CENTRAL,40,1985,27900.0,28300.0,725400.0,26.0,1
MINNESOTA,27,DOUGLAS,041,WEST CENTRAL,40,1986,31200.0,32000.0,936000.0,30.0,1
MINNESOTA,27,DOUGLAS,041,WEST CENTRAL,40,1987,23200.0,23400.0,696000.0,30.0,1
MINNESOTA,27,DOUGLAS,041,WEST CENTRAL,40,1988,25700.0,26000.0,462600.0,18.0,1
MINNESOTA,27,DOUGLAS,041,WEST CENTRAL,40,1989,25800.0,27700.0,619200.0,24.0,1
MINNESOTA,27,DOUGLAS,041,WEST CENTRAL,40,1990,24600.0,25200.0,762600.0,30.3,1
MINNESOTA,27,DOUGLAS,041,WEST CENTRAL,40,1991,32600.0,33600.0,1108400.0,34.0,1
MINNESOTA,27,DOUGLAS,041,WEST CENTRAL,40,1992,36400.0,37000.0,655200.0,18.0,1
MINNESOTA,27,DOUGLAS,041,WEST CENTRAL,40,1993,29000.0,30800.0,609000.0,21.0,1
MINNESOTA,27,DOUGLAS,041,WEST CENTRAL,40,1994,34600.0,35300.0,1107200.0,32.0,1
MINNESOTA,27,DOUGLAS,041,WEST CENTRAL,40,1995,39200.0,39900.0,1332800.0,34.0,1
MINNESOTA,27,DOUGLAS,041,WEST CENTRAL,40,1996,44600.0,45300.0,1338000.0,30.0,1
MINNESOTA,27,DOUGLAS,041,WEST CENTRAL,40,1997,47900.0,48200.0,1724400.0,36.0,1
MINNESOTA,27,DOUGLAS,041,WEST CENTRAL,40,1998,54700.0,55400.0,1914500.0,35.0,1
MINNESOTA,27,DOUGLAS,041,WEST CENTRAL,40,1999,60300.0,60900.0,2472300.0,41.0,1
MINNESOTA,27,DOUGLAS,041,WEST CENTRAL,40,2000,65800.0,66800.0,2434600.0,37.0,1
MINNESOTA,27,DOUGLAS,041,WEST CENTRAL,40,2001,71200.0,72600.0,2420800.0,34.0,1
MINNESOTA,27,DOUGLAS,041,WEST CENTRAL,40,2002,71600.0,72200.0,2720800.0,38.0,1
MINNESOTA,27,DOUGLAS,041,WEST CENTRAL,40,2003,72300.0,73400.0,1807500.0,25.0,1
MINNESOTA,27,DOUGLAS,041,WEST CENTRAL,40,2004,70500.0,70900.0,2044500.0,29.0,1
MINNESOTA,27,DOUGLAS,041,WEST CENTRAL,40,2005,64700.0,65600.0,2588000.0,40.0,1
MINNESOTA,27,DOUGLAS,041,WEST CENTRAL,40,2006,71900.0,73200.0,2300800.0,32.0,1
MINNESOTA,27,DOUGLAS,041,WEST CENTRAL,40,2007,58600.0,59100.0,1816600.0,31.0,1
MINNESOTA,27,DOUGLAS,041,WEST CENTRAL,40,2008,63900.0,64500.0,2381700.0,37.5,1
MINNESOTA,27,DOUGLAS,041,WEST CENTRAL,40,2009,73000.0,73800.0,2391000.0,33.0,1
MINNESOTA,27,DOUGLAS,041,WEST CENTRAL,40,2010,74300.0,75000.0,3046000.0,41.0,1
MINNESOTA,27,DOUGLAS,041,WEST CENTRAL,40,2011,71500.0,73100.0,2478000.0,34.7,1
MINNESOTA,27,DOUGLAS,041,WEST CENTRAL,40,2012,71300.0,72000.0,2923000.0,41.0,1
MINNESOTA,27,DOUGLAS,041,WEST CENTRAL,40,2013,68900.0,69700.0,2227000.0,32.3,1
MINNESOTA,27,DOUGLAS,041,WEST CENTRAL,40,2014,67600.0,68200.0,2509000.0,37.1,1
MINNESOTA,27,DOUGLAS,041,WEST CENTRAL,40,2015,68600.0,68900.0,3254000.0,47.4,1
MINNESOTA,27,DOUGLAS,041,WEST CENTRAL,40,2016,68500.0,68900.0,3559000.0,52.0,1
MINNESOTA,27,DOUGLAS,041,WEST CENTRAL,40,2017,72700.0,73400.0,2923000.0,40.2,1
MINNESOTA,27,DOUGLAS,041,WEST CENTRAL,40,2019,69700.0,70200.0,2895000.0,41.5,1
MINNESOTA,27,DOUGLAS,041,WEST CENTRAL,40,2020,77100.0,77800.0,3516000.0,45.6,1
MINNESOTA,27,DOUGLAS,041,WEST CENTRAL,40,2021,73800.0,74400.0,2745000.0,37.2,1
MINNESOTA,27,DOUGLAS,041,WEST CENTRAL,40,2022,73400.0,74000.0,3127000.0,42.6,1
MINNESOTA,27,DOUGLAS,041,WEST CENTRAL,40,2025,66500.0,67900.0,2793000.0,42.0,1
MINNESOTA,27,FARIBAULT,043,SOUTH CENTRAL,80,1980,189800.0,190600.0,6912900.0,36.0,1
MINNESOTA,27,FARIBAULT,043,SOUTH CENTRAL,80,1981,153600.0,173800.0,4489400.0,29.2,1
MINNESOTA,27,FARIBAULT,043,SOUTH CENTRAL,80,1982,171100.0,176100.0,6309400.0,36.9,1
MINNESOTA,27,FARIBAULT,043,SOUTH CENTRAL,80,1983,159300.0,160000.0,5416200.0,34.0,1
MINNESOTA,27,FARIBAULT,043,SOUTH CENTRAL,80,1984,168600.0,169500.0,6069600.0,36.0,1
MINNESOTA,27,FARIBAULT,043,SOUTH CENTRAL,80,1985,148600.0,150000.0,5349600.0,36.0,1
MINNESOTA,27,FARIBAULT,043,SOUTH CENTRAL,80,1986,146100.0,147800.0,6136200.0,42.0,1
MINNESOTA,27,FARIBAULT,043,SOUTH CENTRAL,80,1987,166900.0,168200.0,7009800.0,42.0,1
MINNESOTA,27,FARIBAULT,043,SOUTH CENTRAL,80,1988,167900.0,169800.0,5876500.0,35.0,1
MINNESOTA,27,FARIBAULT,043,SOUTH CENTRAL,80,1989,167400.0,168500.0,7198200.0,43.0,1
MINNESOTA,27,FARIBAULT,043,SOUTH CENTRAL,80,1990,145900.0,148200.0,5981900.0,41.0,1
MINNESOTA,27,FARIBAULT,043,SOUTH CENTRAL,80,1991,166800.0,171700.0,5170800.0,31.0,1
MINNESOTA,27,FARIBAULT,043,SOUTH CENTRAL,80,1992,146100.0,147700.0,5697900.0,39.0,1
MINNESOTA,27,FARIBAULT,043,SOUTH CENTRAL,80,1993,157400.0,163300.0,3935000.0,25.0,1
MINNESOTA,27,FARIBAULT,043,SOUTH CENTRAL,80,1994,160000.0,161600.0,6880000.0,43.0,1
MINNESOTA,27,FARIBAULT,043,SOUTH CENTRAL,80,1995,162000.0,164500.0,7452000.0,46.0,1
MINNESOTA,27,FARIBAULT,043,SOUTH CENTRAL,80,1996,149000.0,152300.0,6407000.0,43.0,1
MINNESOTA,27,FARIBAULT,043,SOUTH CENTRAL,80,1997,170100.0,170500.0,7484400.0,44.0,1
MINNESOTA,27,FARIBAULT,043,SOUTH CENTRAL,80,1998,169800.0,172300.0,7810800.0,46.0,1
MINNESOTA,27,FARIBAULT,043,SOUTH CENTRAL,80,1999,170400.0,173300.0,7327200.0,43.0,1
MINNESOTA,27,FARIBAULT,043,SOUTH CENTRAL,80,2000,171800.0,175200.0,7902800.0,46.0,1
MINNESOTA,27,FARIBAULT,043,SOUTH CENTRAL,80,2001,186100.0,192000.0,6513500.0,35.0,1
MINNESOTA,27,FARIBAULT,043,SOUTH CENTRAL,80,2002,167100.0,168500.0,8355000.0,50.0,1
MINNESOTA,27,FARIBAULT,043,SOUTH CENTRAL,80,2003,173800.0,174400.0,6430600.0,37.0,1
MINNESOTA,27,FARIBAULT,043,SOUTH CENTRAL,80,2004,170000.0,171000.0,7140000.0,42.0,1
MINNESOTA,27,FARIBAULT,043,SOUTH CENTRAL,80,2005,170600.0,173100.0,9212400.0,54.0,1
MINNESOTA,27,FARIBAULT,043,SOUTH CENTRAL,80,2006,168200.0,170200.0,8914600.0,53.0,1
MINNESOTA,27,FARIBAULT,043,SOUTH CENTRAL,80,2007,150800.0,152000.0,7992400.0,53.0,1
MINNESOTA,27,FARIBAULT,043,SOUTH CENTRAL,80,2008,166300.0,168000.0,7669100.0,46.0,1
MINNESOTA,27,FARIBAULT,043,SOUTH CENTRAL,80,2009,172000.0,174000.0,8392000.0,49.0,1
MINNESOTA,27,FARIBAULT,043,SOUTH CENTRAL,80,2010,169000.0,171500.0,8509000.0,50.3,1
MINNESOTA,27,FARIBAULT,043,SOUTH CENTRAL,80,2011,165700.0,166000.0,7701000.0,46.5,1
MINNESOTA,27,FARIBAULT,043,SOUTH CENTRAL,80,2012,162100.0,163000.0,8523000.0,52.6,1
MINNESOTA,27,FARIBAULT,043,SOUTH CENTRAL,80,2013,136700.0,139000.0,6192000.0,45.3,1
MINNESOTA,27,FARIBAULT,043,SOUTH CENTRAL,80,2014,161400.0,163500.0,7281000.0,45.1,1
MINNESOTA,27,FARIBAULT,043,SOUTH CENTRAL,80,2015,167100.0,168000.0,10239000.0,61.3,1
MINNESOTA,27,FARIBAULT,043,SOUTH CENTRAL,80,2016,162700.0,163500.0,10324000.0,63.5,1
MINNESOTA,27,FARIBAULT,043,SOUTH CENTRAL,80,2017,170400.0,171500.0,10114000.0,59.4,1
MINNESOTA,27,FARIBAULT,043,SOUTH CENTRAL,80,2018,177900.0,182000.0,9235000.0,51.9,1
MINNESOTA,27,FARIBAULT,043,SOUTH CENTRAL,80,2019,160200.0,161500.0,8583000.0,53.6,1
MINNESOTA,27,FARIBAULT,043,SOUTH CENTRAL,80,2020,180000.0,181500.0,11605000.0,64.5,1
MINNESOTA,27,FARIBAULT,043,SOUTH CENTRAL,80,2021,171000.0,172500.0,10346000.0,60.5,1
MINNESOTA,27,FARIBAULT,043,SOUTH CENTRAL,80,2022,180600.0,182000.0,11095000.0,61.4,1
MINNESOTA,27,FARIBAULT,043,SOUTH CENTRAL,80,2025,168800.0,170500.0,10584000.0,62.7,1
MINNESOTA,27,FILLMORE,045,SOUTHEAST,90,1980,44000.0,44300.0,1342700.0,31.0,1
MINNESOTA,27,FILLMORE,045,SOUTHEAST,90,1981,35900.0,36000.0,1220600.0,34.0,1
MINNESOTA,27,FILLMORE,045,SOUTHEAST,90,1982,40700.0,41500.0,1261700.0,30.4,1
MINNESOTA,27,FILLMORE,045,SOUTHEAST,90,1983,37100.0,37200.0,1187200.0,31.9,1
MINNESOTA,27,FILLMORE,045,SOUTHEAST,90,1984,46200.0,46500.0,1432200.0,31.0,1
MINNESOTA,27,FILLMORE,045,SOUTHEAST,90,1985,44900.0,45600.0,1212300.0,27.0,1
MINNESOTA,27,FILLMORE,045,SOUTHEAST,90,1986,32100.0,32300.0,1123500.0,35.0,1
MINNESOTA,27,FILLMORE,045,SOUTHEAST,90,1987,40000.0,40400.0,1680000.0,42.0,1
MINNESOTA,27,FILLMORE,045,SOUTHEAST,90,1988,40500.0,41500.0,1093500.0,27.0,1
MINNESOTA,27,FILLMORE,045,SOUTHEAST,90,1989,41700.0,41800.0,1668000.0,40.0,1
MINNESOTA,27,FILLMORE,045,SOUTHEAST,90,1990,35800.0,38000.0,1432000.0,37.7,1
MINNESOTA,27,FILLMORE,045,SOUTHEAST,90,1991,45500.0,46400.0,1956500.0,43.0,1
MINNESOTA,27,FILLMORE,045,SOUTHEAST,90,1992,46100.0,47100.0,1429100.0,31.0,1
MINNESOTA,27,FILLMORE,045,SOUTHEAST,90,1993,52900.0,53100.0,1481200.0,28.0,1
MINNESOTA,27,FILLMORE,045,SOUTHEAST,90,1994,57300.0,57900.0,2521200.0,44.0,1
MINNESOTA,27,FILLMORE,045,SOUTHEAST,90,1995,64900.0,66000.0,3115200.0,48.0,1
MINNESOTA,27,FILLMORE,045,SOUTHEAST,90,1996,70700.0,71600.0,2898700.0,41.0,1
MINNESOTA,27,FILLMORE,045,SOUTHEAST,90,1997,80900.0,81300.0,3721400.0,46.0,1
MINNESOTA,27,FILLMORE,045,SOUTHEAST,90,1998,87400.0,89600.0,4107800.0,47.0,1
MINNESOTA,27,FILLMORE,045,SOUTHEAST,90,1999,100400.0,102700.0,4618400.0,46.0,1
MINNESOTA,27,FILLMORE,045,SOUTHEAST,90,2000,99500.0,101100.0,4577000.0,46.0,1
MINNESOTA,27,FILLMORE,045,SOUTHEAST,90,2001,106100.0,107300.0,3607400.0,34.0,1
MINNESOTA,27,FILLMORE,045,SOUTHEAST,90,2002,96800.0,97500.0,4936800.0,51.0,1
MINNESOTA,27,FILLMORE,045,SOUTHEAST,90,2003,100700.0,101100.0,3323100.0,33.0,1
MINNESOTA,27,FILLMORE,045,SOUTHEAST,90,2004,97400.0,98200.0,3993400.0,41.0,1
MINNESOTA,27,FILLMORE,045,SOUTHEAST,90,2005,99000.0,100100.0,5643000.0,57.0,1
MINNESOTA,27,FILLMORE,045,SOUTHEAST,90,2006,98000.0,99300.0,5096000.0,52.0,1
MINNESOTA,27,FILLMORE,045,SOUTHEAST,90,2007,77300.0,77700.0,3865000.0,50.0,1
MINNESOTA,27,FILLMORE,045,SOUTHEAST,90,2008,91400.0,92000.0,3846400.0,42.0,1
MINNESOTA,27,FILLMORE,045,SOUTHEAST,90,2009,87100.0,88100.0,3818000.0,44.0,1
MINNESOTA,27,FILLMORE,045,SOUTHEAST,90,2010,94900.0,95700.0,5129000.0,54.0,1
MINNESOTA,27,FILLMORE,045,SOUTHEAST,90,2011,86100.0,86600.0,4169000.0,48.4,1
MINNESOTA,27,FILLMORE,045,SOUTHEAST,90,2012,81000.0,81300.0,4247000.0,52.4,1
MINNESOTA,27,FILLMORE,045,SOUTHEAST,90,2013,70800.0,71700.0,3182000.0,44.9,1
MINNESOTA,27,FILLMORE,045,SOUTHEAST,90,2014,86300.0,86800.0,4492000.0,52.1,1
MINNESOTA,27,FILLMORE,045,SOUTHEAST,90,2015,94300.0,95000.0,5310000.0,56.3,1
MINNESOTA,27,FILLMORE,045,SOUTHEAST,90,2016,86300.0,86800.0,4991000.0,57.8,1
MINNESOTA,27,FILLMORE,045,SOUTHEAST,90,2017,99400.0,100000.0,5397000.0,54.3,1
MINNESOTA,27,FILLMORE,045,SOUTHEAST,90,2018,98000.0,98800.0,5230000.0,53.4,1
MINNESOTA,27,FILLMORE,045,SOUTHEAST,90,2019,86600.0,87200.0,4466000.0,51.6,1
MINNESOTA,27,FILLMORE,045,SOUTHEAST,90,2020,96200.0,97000.0,5408000.0,56.2,1
MINNESOTA,27,FILLMORE,045,SOUTHEAST,90,2021,98300.0,99200.0,6104000.0,62.1,1
MINNESOTA,27,FILLMORE,045,SOUTHEAST,90,2022,101700.0,102500.0,6214000.0,61.1,1
MINNESOTA,27,FILLMORE,045,SOUTHEAST,90,2023,97400.0,98300.0,4802000.0,49.3,1
MINNESOTA,27,FILLMORE,045,SOUTHEAST,90,2024,100600.0,101500.0,5714000.0,56.8,1
MINNESOTA,27,FILLMORE,045,SOUTHEAST,90,2025,87800.0,88800.0,5514000.0,62.8,1
MINNESOTA,27,FREEBORN,047,SOUTH CENTRAL,80,1980,151200.0,154600.0,4167400.0,28.0,1
MINNESOTA,27,FREEBORN,047,SOUTH CENTRAL,80,1981,127800.0,134500.0,3613500.0,28.3,1
MINNESOTA,27,FREEBORN,047,SOUTH CENTRAL,80,1982,141700.0,145300.0,5201300.0,36.7,1
MINNESOTA,27,FREEBORN,047,SOUTH CENTRAL,80,1983,133900.0,138300.0,4552600.0,32.9,1
MINNESOTA,27,FREEBORN,047,SOUTH CENTRAL,80,1984,124800.0,124900.0,4368000.0,35.0,1
MINNESOTA,27,FREEBORN,047,SOUTH CENTRAL,80,1985,120300.0,121900.0,4090200.0,34.0,1
MINNESOTA,27,FREEBORN,047,SOUTH CENTRAL,80,1986,116500.0,117900.0,4776500.0,41.0,1
MINNESOTA,27,FREEBORN,047,SOUTH CENTRAL,80,1987,124800.0,126100.0,5491200.0,44.0,1
MINNESOTA,27,FREEBORN,047,SOUTH CENTRAL,80,1988,125700.0,127000.0,4399500.0,35.0,1
MINNESOTA,27,FREEBORN,047,SOUTH CENTRAL,80,1989,128100.0,129100.0,5508300.0,43.0,1
MINNESOTA,27,FREEBORN,047,SOUTH CENTRAL,80,1990,114800.0,116900.0,4706800.0,40.3,1
MINNESOTA,27,FREEBORN,047,SOUTH CENTRAL,80,1991,132000.0,135900.0,4884000.0,37.0,1
MINNESOTA,27,FREEBORN,047,SOUTH CENTRAL,80,1992,124700.0,125600.0,4489200.0,36.0,1
MINNESOTA,27,FREEBORN,047,SOUTH CENTRAL,80,1993,129500.0,135500.0,3108000.0,24.0,1
MINNESOTA,27,FREEBORN,047,SOUTH CENTRAL,80,1994,136000.0,137400.0,5984000.0,44.0,1
MINNESOTA,27,FREEBORN,047,SOUTH CENTRAL,80,1995,138100.0,139600.0,6352600.0,46.0,1
MINNESOTA,27,FREEBORN,047,SOUTH CENTRAL,80,1996,143600.0,145600.0,6031200.0,42.0,1
MINNESOTA,27,FREEBORN,047,SOUTH CENTRAL,80,1997,156300.0,156900.0,7033500.0,45.0,1
MINNESOTA,27,FREEBORN,047,SOUTH CENTRAL,80,1998,156900.0,158700.0,7217400.0,46.0,1
MINNESOTA,27,FREEBORN,047,SOUTH CENTRAL,80,1999,159000.0,161000.0,6519000.0,41.0,1
MINNESOTA,27,FREEBORN,047,SOUTH CENTRAL,80,2000,150300.0,155200.0,6763500.0,45.0,1
MINNESOTA,27,FREEBORN,047,SOUTH CENTRAL,80,2001,167500.0,169900.0,6197500.0,37.0,1
MINNESOTA,27,FREEBORN,047,SOUTH CENTRAL,80,2002,154800.0,156000.0,7894800.0,51.0,1
MINNESOTA,27,FREEBORN,047,SOUTH CENTRAL,80,2003,158100.0,158800.0,5691600.0,36.0,1
MINNESOTA,27,FREEBORN,047,SOUTH CENTRAL,80,2004,155500.0,157500.0,5909000.0,38.0,1
MINNESOTA,27,FREEBORN,047,SOUTH CENTRAL,80,2005,155500.0,157300.0,8397000.0,54.0,1
MINNESOTA,27,FREEBORN,047,SOUTH CENTRAL,80,2006,151300.0,153100.0,7867600.0,52.0,1
MINNESOTA,27,FREEBORN,047,SOUTH CENTRAL,80,2007,132700.0,133500.0,6900400.0,52.0,1
MINNESOTA,27,FREEBORN,047,SOUTH CENTRAL,80,2008,143200.0,145000.0,6236100.0,43.5,1
MINNESOTA,27,FREEBORN,047,SOUTH CENTRAL,80,2009,146900.0,148500.0,6266000.0,42.5,1
MINNESOTA,27,FREEBORN,047,SOUTH CENTRAL,80,2010,141800.0,143000.0,6956000.0,49.1,1
MINNESOTA,27,FREEBORN,047,SOUTH CENTRAL,80,2011,138800.0,139000.0,6354000.0,45.8,1
MINNESOTA,27,FREEBORN,047,SOUTH CENTRAL,80,2012,127700.0,128500.0,6122000.0,47.9,1
MINNESOTA,27,FREEBORN,047,SOUTH CENTRAL,80,2013,84300.0,86700.0,3609000.0,42.8,1
MINNESOTA,27,FREEBORN,047,SOUTH CENTRAL,80,2014,132500.0,134000.0,6517000.0,49.2,1
MINNESOTA,27,FREEBORN,047,SOUTH CENTRAL,80,2015,149200.0,150000.0,8750000.0,58.6,1
MINNESOTA,27,FREEBORN,047,SOUTH CENTRAL,80,2016,134900.0,136000.0,7986000.0,59.2,1
MINNESOTA,27,FREEBORN,047,SOUTH CENTRAL,80,2017,153500.0,154500.0,8592000.0,56.0,1
MINNESOTA,27,FREEBORN,047,SOUTH CENTRAL,80,2018,152500.0,154500.0,7902000.0,51.8,1
MINNESOTA,27,FREEBORN,047,SOUTH CENTRAL,80,2019,136900.0,138000.0,6832000.0,49.9,1
MINNESOTA,27,FREEBORN,047,SOUTH CENTRAL,80,2020,151700.0,153000.0,8874000.0,58.5,1
MINNESOTA,27,FREEBORN,047,SOUTH CENTRAL,80,2021,149800.0,151000.0,9048000.0,60.4,1
MINNESOTA,27,FREEBORN,047,SOUTH CENTRAL,80,2022,156800.0,158000.0,9408000.0,60.0,1
MINNESOTA,27,FREEBORN,047,SOUTH CENTRAL,80,2023,145600.0,147000.0,7295000.0,50.1,1
MINNESOTA,27,FREEBORN,047,SOUTH CENTRAL,80,2024,152200.0,153500.0,8143000.0,53.5,1
MINNESOTA,27,FREEBORN,047,SOUTH CENTRAL,80,2025,143500.0,145000.0,8208000.0,57.2,1
MINNESOTA,27,GOODHUE,049,SOUTHEAST,90,1980,51800.0,52100.0,1580700.0,31.0,1
MINNESOTA,27,GOODHUE,049,SOUTHEAST,90,1981,44800.0,44800.0,1568000.0,35.0,1
MINNESOTA,27,GOODHUE,049,SOUTHEAST,90,1982,53400.0,54900.0,1815600.0,33.1,1
MINNESOTA,27,GOODHUE,049,SOUTHEAST,90,1983,46700.0,47000.0,1587800.0,33.8,1
MINNESOTA,27,GOODHUE,049,SOUTHEAST,90,1984,51200.0,51500.0,1740800.0,34.0,1
MINNESOTA,27,GOODHUE,049,SOUTHEAST,90,1985,46100.0,47300.0,1383000.0,30.0,1
MINNESOTA,27,GOODHUE,049,SOUTHEAST,90,1986,40900.0,41300.0,1595100.0,39.0,1
MINNESOTA,27,GOODHUE,049,SOUTHEAST,90,1987,48300.0,48400.0,2076900.0,43.0,1
MINNESOTA,27,GOODHUE,049,SOUTHEAST,90,1988,48300.0,49200.0,1400700.0,29.0,1
MINNESOTA,27,GOODHUE,049,SOUTHEAST,90,1989,48900.0,49000.0,2053800.0,42.0,1
