fips5,year,plant_doy,r1_doy,r3_doy,start_doy,r5_doy,end_doy,end_driver,r6_doy,r8_doy,frost_doy,matured_before_frost,days_r8_to_frost,window_days,podfill_days,seedfill_days,season_days,win_gdd,win_edd,win_hot_days,win_vpd_mean,win_vpd_max,win_prcp_mm,win_et0_mm,win_tmax_mean,win_water_deficit_mm,season_gdd,season_edd,season_prcp_mm,wb_stress_days,wb_min_water_frac,wb_season_deficit_mm
17001,1991,133,182,198,208,214.0,260,198.0,235.0,245.0,292,1,47.0,53,53,,128,748.4023449625031,19.527655037496782,10,1.3859763696478273,2.6308445255808177,131.57999999999998,249.84880022853122,30.578301886792456,118.26880022853123,1765.8430168884486,32.336983111551426,405.48999999999995,52,0.1502054987473251,114.61893220842003
17001,1992,142,201,221,219,242.0,266,221.0,271.0,,293,0,,48,48,,125,515.8248889897286,4.037696961100326,0,1.0234756503782485,1.838253236093835,148.39999999999998,188.63478754418787,27.301666666666666,40.234787544187895,1366.7680865688858,7.737523994461103,386.73999999999995,20,0.34524533512838806,12.547620265377308
17001,1993,129,192,208,213,227.0,262,208.0,246.0,272.0,303,1,31.0,50,50,,134,561.7933956747956,1.6692539818810097,0,0.5109898422866038,0.8602838873052407,281.51,170.46257889574125,25.883400000000005,-111.04742110425875,1503.0117510259265,2.6976483075856805,749.2299999999999,0,0.7050760464003794,0.0
17001,1994,145,197,214,216,232.0,264,214.0,255.0,273.0,320,1,47.0,49,49,,120,606.9036894181104,13.141310581889584,6,1.3123909144628796,2.1368332752565182,95.28999999999999,220.81450829469793,29.51285714285714,125.52450829469794,1506.3381029798597,14.549972196253997,263.11,41,0.1811868655329686,79.91002106806707
17001,1995,155,206,221,219,236.0,266,221.0,263.0,298.0,306,1,8.0,48,48,,112,555.8787477450585,3.906872395024946,0,0.7390516755198141,1.2266061998497002,125.29,185.13180884978073,26.653958333333332,59.84180884978072,1393.4269843930715,5.743635747012079,393.58,12,0.41451112520774563,1.9078956323502188
17001,1996,140,198,215,216,231.0,264,215.0,251.0,269.0,306,1,37.0,49,49,,125,628.1297313473234,9.695115126138623,3,1.30665420886149,2.134801063336786,111.55,223.0868185118176,29.272244897959187,111.5368185118176,1515.5686804625095,14.260194743852997,397.87999999999994,29,0.19017450316127757,48.04854295882384
17001,1997,162,206,221,219,239.0,266,221.0,261.0,277.0,300,1,23.0,48,48,,105,596.4149100273917,10.934333722355769,4,1.1863339018864747,1.9039542947866845,140.54,200.987886713338,28.843125,60.44788671333802,1442.1715362451214,48.95770750462613,254.20000000000002,40,0.21202353691981385,56.23641806705785
17001,1998,134,187,203,210,221.0,261,203.0,239.0,249.0,308,1,59.0,52,52,,128,725.5528420808309,20.92715791916903,8,1.298468442107198,2.5985132895745986,136.74999999999997,243.96807864999505,30.61480769230769,107.21807864999508,1693.322289013523,25.75771098647697,477.8,44,0.11371004978109585,114.88749788301288
17001,1999,152,201,214,216,230.0,264,214.0,249.0,267.0,297,1,30.0,49,49,,113,625.5606244317706,26.000088869208835,13,1.7575781525584613,3.1197299097742017,63.7,248.3117701588909,30.698979591836736,184.61177015889092,1526.8664507865299,68.05643889198517,208.74,49,0.0730011504354722,176.41778806989623
17001,2000,127,186,200,209,217.0,260,200.0,235.0,245.0,283,1,38.0,52,52,,134,765.734028927249,41.3553544766045,16,1.6344605945591701,2.6007132770300703,127.42999999999999,262.00199547607065,32.36538461538462,134.57199547607064,1750.7551773253826,51.88757948170334,445.8599999999999,50,0.14405618845723797,109.93921284072478
17001,2001,122,188,203,210,217.0,261,203.0,236.0,248.0,300,1,52.0,52,52,,140,708.4740339096542,24.35096609034587,10,1.433581891572645,2.579453955470153,183.18,252.87144650685966,30.578461538461532,69.69144650685965,1693.4019121212432,41.257793918011686,522.03,52,0.1908147571215687,94.7314316460397
17001,2002,151,198,212,215,227.0,263,212.0,247.0,260.0,305,1,45.0,49,49,,113,673.7210274577088,17.858972542291156,8,1.3639098483017476,2.2741956613264076,127.44,222.66736228611217,30.44755102040816,95.22736228611217,1597.1163237659741,40.378676234026024,299.23,45,0.1777761084538632,85.15886646132955
17001,2003,162,208,224,221,238.0,267,224.0,264.0,297.0,310,1,13.0,47,47,,106,582.1511816052082,31.85066305998665,13,1.397308074556493,3.501836790726665,210.79000000000002,208.88120791465454,29.438085106382978,-1.9087920853454818,1412.0027603338247,54.85181037596358,389.40999999999997,16,0.21518229838715455,36.956420966531375
17001,2004,131,188,204,211,221.0,261,204.0,246.0,260.0,310,1,50.0,51,51,,131,598.3271499890393,4.614867714814812,0,1.014519556719069,1.7315747874253593,240.62,212.00325056382718,27.899019607843137,-28.616749436172825,1564.2363179665624,9.785064437539118,510.49000000000007,23,0.27217017951183087,30.141954053903973
